WKT,name,description
"POLYGON ((76.864194 19.718368, 76.866007 19.725521, 76.856281 19.725592, 76.853052 19.722468, 76.835828 19.717423, 76.830608 19.71548, 76.826724 19.712166, 76.826467 19.706964, 76.828666 19.702682, 76.834735 19.701196, 76.847649 19.702637, 76.856575 19.672494, 76.856674 19.661768, 76.856748 19.653839, 76.861382 19.646468, 76.881842 19.649629, 76.864194 19.718368))",431513_L,C13
"POLYGON ((77.232906 19.730677, 77.223913 19.751136, 77.219982 19.75071, 77.216721 19.747478, 77.215347 19.737946, 77.205906 19.733421, 77.199612 19.725421, 77.194757 19.723707, 77.192141 19.722414, 77.190818 19.706643, 77.184459 19.696877, 77.18462 19.680253, 77.174664 19.66813, 77.150631 19.656652, 77.144794 19.662957, 77.133121 19.682031, 77.118702 19.680899, 77.105141 19.67799, 77.092781 19.675565, 77.089376 19.671557, 77.103479 19.65602, 77.138905 19.642207, 77.177129 19.645039, 77.209828 19.663899, 77.229878 19.69468, 77.232906 19.730677))",431702_B,C3
"POLYGON ((77.273488 19.736704, 77.271971 19.740156, 77.257233 19.739723, 77.248993 19.744085, 77.24556 19.745216, 77.236462 19.750548, 77.230282 19.751356, 77.224445 19.751194, 77.223913 19.751136, 77.232906 19.730677, 77.229878 19.69468, 77.209828 19.663899, 77.177129 19.645039, 77.138905 19.642207, 77.103479 19.65602, 77.089376 19.671557, 77.078449 19.683918, 77.066503 19.69088, 77.028808 19.719714, 77.0387073 19.6713623, 77.0816231 19.625611, 77.115121 19.610782, 77.132487 19.604012, 77.189809 19.608258, 77.23885 19.636543, 77.268933 19.682709, 77.273488 19.736704))",431702_C,C5
"POLYGON ((77.314072 19.742721, 77.297562 19.780322, 77.296028 19.779465, 77.296543 19.761372, 77.292423 19.741662, 77.279205 19.740369, 77.271971 19.740156, 77.273488 19.736704, 77.268933 19.682709, 77.23885 19.636543, 77.189809 19.608258, 77.132487 19.604012, 77.115121 19.610782, 77.109947 19.575641, 77.111928 19.57133, 77.126071 19.565816, 77.202483 19.571477, 77.267864 19.609182, 77.307982 19.670729, 77.314072 19.742721))",431702_D,C7
"POLYGON ((77.35466 19.74873, 77.339416 19.783465, 77.321949 19.781727, 77.306156 19.785119, 77.297562 19.780322, 77.314072 19.742721, 77.307982 19.670729, 77.267864 19.609182, 77.202483 19.571477, 77.126071 19.565816, 77.111928 19.57133, 77.117583 19.559025, 77.124367 19.544261, 77.155609 19.540864, 77.172775 19.537628, 77.187301 19.532632, 77.2196607 19.5365717, 77.291565 19.580979, 77.299011 19.585106, 77.328551 19.630409, 77.3446085 19.6535808, 77.349572 19.688763, 77.35466 19.74873))",431702_E,C9
"POLYGON ((77.386061 19.646745, 77.395028 19.752112, 77.392845 19.754264, 77.38512 19.771227, 77.349935 19.783645, 77.34854 19.784137, 77.348514 19.784146, 77.348395 19.784188, 77.348375 19.784195, 77.348258 19.784236, 77.348018 19.784321, 77.339416 19.783465, 77.35466 19.74873, 77.349572 19.688763, 77.358624 19.688282, 77.362387 19.677882, 77.370034 19.654221, 77.372901 19.650941, 77.378288 19.64519, 77.384059 19.643676, 77.386061 19.646745))",431702_F,C11
"POLYGON ((77.328551 19.630409, 77.299011 19.585106, 77.2356032 19.5463637, 77.2676585 19.5470624, 77.2958109 19.5606503, 77.3660161 19.622543, 77.384059 19.643676, 77.378288 19.64519, 77.369951 19.654477, 77.358624 19.688282, 77.349572 19.688763, 77.3446085 19.6535808, 77.328551 19.630409))",431702_H,C11
"POLYGON ((77.425093 19.63474, 77.431065 19.704716, 77.4304752 19.7150604, 77.406921 19.743924, 77.400055 19.747155, 77.395028 19.752112, 77.386061 19.646745, 77.384059 19.643676, 77.3660161 19.622543, 77.3829 19.611234, 77.397954 19.593145, 77.425093 19.63474))",431702_I,C12
"POLYGON ((77.425959 19.564261, 77.454908 19.608615, 77.455245 19.616036, 77.454395 19.627241, 77.447863 19.627713, 77.443657 19.632079, 77.443106 19.637531, 77.444587 19.640795, 77.445739 19.643618, 77.449751 19.646144, 77.452841 19.646629, 77.456532 19.646468, 77.460264 19.64549, 77.457905 19.654227, 77.463613 19.668534, 77.4707678 19.6849524, 77.459857 19.69811, 77.4304752 19.7150604, 77.431065 19.704716, 77.425093 19.63474, 77.397954 19.593145, 77.398316 19.59271, 77.400744 19.574412, 77.420408 19.570752, 77.425959 19.564261))",431702_J,C13
"POLYGON ((74.071001 16.747963, 74.068192 16.75446, 74.067421 16.753592, 74.054718 16.755893, 74.024849 16.761482, 74.015176 16.763523, 74.004593 16.765755, 74.001073 16.766136, 73.995129 16.759471, 73.990731 16.741914, 73.995136 16.724358, 74.007382 16.710631, 74.024798 16.703723, 74.04359 16.705139, 74.059665 16.714571, 74.069518 16.729964, 74.071001 16.747963))",416205_A,C1
"POLYGON ((74.11089 16.754001, 74.098602 16.782433, 74.09523 16.783013, 74.088879 16.78367, 74.084695 16.780458, 74.084415 16.774631, 74.076674 16.764009, 74.068192 16.75446, 74.071001 16.747963, 74.069518 16.729964, 74.059665 16.714571, 74.04359 16.705139, 74.024798 16.703723, 74.007382 16.710631, 73.995136 16.724358, 73.990731 16.741914, 73.995129 16.759471, 74.001073 16.766136, 73.992668 16.767044, 73.989201 16.767419, 73.986134 16.76775, 73.983307 16.768056, 73.976591 16.76903, 73.970327 16.769939, 73.965578 16.770628, 73.961903 16.771161, 73.960648 16.771343, 73.957927 16.772179, 73.950349 16.741902, 73.959165 16.706793, 73.969552 16.695151, 73.9806437 16.6823298, 74.0019846 16.6714057, 74.010834 16.668563, 74.018484 16.665528, 74.051693 16.668031, 74.071026 16.694408, 74.08493 16.708712, 74.094543 16.720385, 74.110375 16.747768, 74.11089 16.754001))",416205_B,C3
"POLYGON ((74.012174 16.627333, 74.028876 16.628592, 74.029312 16.629777, 74.03326 16.6431, 74.040985 16.656257, 74.048367 16.663493, 74.051693 16.668031, 74.018484 16.665528, 74.010834 16.668563, 74.0019846 16.6714057, 73.983572 16.654282, 73.9711736 16.643919, 73.979235 16.640397, 74.012174 16.627333))",416205_C,C5
"POLYGON ((73.9232 16.689221, 73.930148 16.681435, 73.931283 16.681854, 73.933698 16.682693, 73.969552 16.695151, 73.959165 16.706793, 73.950349 16.741902, 73.957927 16.772179, 73.95323 16.773621, 73.947107 16.775501, 73.942451 16.776931, 73.938137 16.778749, 73.931878 16.781385, 73.926509 16.783647, 73.925285 16.784163, 73.924287 16.784488, 73.920898 16.785591, 73.909966 16.741882, 73.9232 16.689221))",416205_D,C5
"POLYGON ((74.11089 16.754001, 74.110375 16.747768, 74.116902 16.759057, 74.118018 16.755441, 74.121666 16.753222, 74.122009 16.749318, 74.122868 16.748003, 74.129133 16.743318, 74.149108 16.739819, 74.1276416 16.7992289, 74.1219142 16.8122178, 74.09647 16.787368, 74.098602 16.782433, 74.11089 16.754001))",416205_E,C5
"POLYGON ((74.005865 16.589137, 74.01266 16.589649, 74.017811 16.598523, 74.025971 16.620698, 74.028876 16.628592, 74.012174 16.627333, 73.979235 16.640397, 73.9711736 16.643919, 73.9479578 16.6217923, 73.9435009 16.6139839, 73.955655 16.609051, 74.005865 16.589137))",416205_F,C7
"POLYGON ((73.887242 16.671643, 73.891479 16.666896, 73.898522 16.669596, 73.905787 16.672381, 73.908788 16.673532, 73.910141 16.67405, 73.916102 16.676259, 73.926812 16.680206, 73.929762 16.681293, 73.930148 16.681435, 73.9232 16.689221, 73.909966 16.741882, 73.920898 16.785591, 73.92007 16.785861, 73.914774 16.787585, 73.91113 16.788771, 73.909159 16.789413, 73.908119 16.789751, 73.901291 16.793062, 73.893308 16.796933, 73.884424 16.80124, 73.869584 16.741855, 73.887242 16.671643))",416205_G,C7
"POLYGON ((73.934426 16.576773, 73.977722 16.559602, 73.990345 16.565125, 74.00425 16.575162, 74.007399 16.580587, 74.01266 16.589649, 74.005865 16.589137, 73.955655 16.609051, 73.9435009 16.6139839, 73.9387491 16.6041318, 73.935536 16.57919, 73.935535 16.579189, 73.93454 16.577022, 73.934426 16.576773))",416205_H,C9
"POLYGON ((73.851291 16.654059, 73.853001 16.652144, 73.857714 16.653951, 73.890277 16.666435, 73.891479 16.666896, 73.887242 16.671643, 73.869584 16.741855, 73.884424 16.80124, 73.881683 16.802569, 73.861084 16.806513, 73.847694 16.798625, 73.841483 16.791006, 73.829201 16.74182, 73.851291 16.654059))",416205_I,C9
"POLYGON ((73.829201 16.74182, 73.841483 16.791006, 73.836708 16.785149, 73.830528 16.763454, 73.826449 16.741208, 73.825186 16.734318, 73.822632 16.720385, 73.821117 16.707785, 73.826166 16.700291, 73.82771 16.694782, 73.82668 16.692069, 73.833025 16.685199, 73.830363 16.678951, 73.83139 16.665055, 73.831584 16.664795, 73.833813 16.661803, 73.836046 16.658804, 73.836274 16.658817, 73.837724 16.656808, 73.843672 16.648567, 73.853001 16.652144, 73.851291 16.654059, 73.829201 16.74182))",416205_J,C11
"POLYGON ((73.977722 16.559602, 73.934426 16.576773, 73.932575 16.572742, 73.931593 16.570604, 73.931347 16.570068, 73.931224 16.569799, 73.931163 16.569665, 73.931134 16.569603, 73.931107 16.56953, 73.9307 16.568432, 73.929706 16.565746, 73.928389 16.562187, 73.927518 16.559835, 73.925793 16.555176, 73.927294 16.55519, 73.928051 16.555197, 73.928688 16.555203, 73.930156 16.555216, 73.931374 16.555227, 73.931769 16.555231, 73.9359 16.555268, 73.938119 16.555288, 73.939096 16.555297, 73.94032 16.555308, 73.951527 16.555409, 73.953574 16.555487, 73.953576 16.555488, 73.95483 16.555536, 73.954832 16.555536, 73.961116 16.555777, 73.961118 16.555777, 73.969734 16.556107, 73.977722 16.559602))",416205_K,C11
"POLYGON ((74.049451 16.776373, 74.031114 16.780589, 74.024795 16.780112, 74.007374 16.773202, 74.001073 16.766136, 74.004593 16.765755, 74.015176 16.763523, 74.024849 16.761482, 74.054718 16.755893, 74.067421 16.753592, 74.068192 16.75446, 74.063788 16.764645, 74.049451 16.776373))",416230_A,C1
"POLYGON ((74.09647 16.787368, 74.07348 16.806175, 74.0645884 16.8124247, 74.0296889 16.8185256, 74.02088 16.818488, 74.018474 16.818307, 73.983626 16.804483, 73.959138 16.777018, 73.957927 16.772179, 73.960648 16.771343, 73.961903 16.771161, 73.965578 16.770628, 73.970327 16.769939, 73.976591 16.76903, 73.983307 16.768056, 73.986134 16.76775, 73.989201 16.767419, 73.992668 16.767044, 74.001073 16.766136, 74.007374 16.773202, 74.024795 16.780112, 74.031114 16.780589, 74.049451 16.776373, 74.063788 16.764645, 74.068192 16.75446, 74.076674 16.764009, 74.084415 16.774631, 74.084695 16.780458, 74.088879 16.78367, 74.09523 16.783013, 74.098602 16.782433, 74.09647 16.787368))",416230_B,C3
"POLYGON ((73.923141 16.794558, 73.920898 16.785591, 73.924287 16.784488, 73.925285 16.784163, 73.926509 16.783647, 73.931878 16.781385, 73.938137 16.778749, 73.942451 16.776931, 73.947107 16.775501, 73.95323 16.773621, 73.957927 16.772179, 73.959138 16.777018, 73.983626 16.804483, 74.018474 16.818307, 74.02088 16.818488, 74.0296889 16.8185256, 74.0645884 16.8124247, 74.07348 16.806175, 74.09647 16.787368, 74.1219142 16.8122178, 74.0755996 16.8456117, 74.0205725 16.8519959, 73.974257 16.841469, 73.95987 16.835762, 73.923141 16.794558))",416230_C,C5
"POLYGON ((73.95987 16.835762, 73.974257 16.841469, 73.967171 16.844962, 73.95749 16.841223, 73.956274 16.840753, 73.955667 16.840519, 73.955363 16.840402, 73.955289 16.840373, 73.95521 16.840348, 73.955055 16.840299, 73.952569 16.839514, 73.947647 16.837959, 73.939551 16.835401, 73.930285 16.832473, 73.92542 16.83048, 73.917318 16.82716, 73.899089 16.819692, 73.893308 16.796933, 73.901291 16.793062, 73.908119 16.789751, 73.909159 16.789413, 73.91113 16.788771, 73.914774 16.787585, 73.92007 16.785861, 73.920898 16.785591, 73.923141 16.794558, 73.95987 16.835762))",416230_E,C7
"POLYGON ((74.107916 16.718004, 74.110375 16.747768, 74.094543 16.720385, 74.08493 16.708712, 74.071026 16.694408, 74.051693 16.668031, 74.056062 16.66836, 74.088207 16.687221, 74.107916 16.718004))",416204_A,C3
"POLYGON ((74.146311 16.706036, 74.149108 16.739819, 74.129133 16.743318, 74.122868 16.748003, 74.122524 16.748085, 74.122009 16.749318, 74.121666 16.753222, 74.118018 16.755441, 74.116902 16.759057, 74.110375 16.747768, 74.107916 16.718004, 74.088207 16.687221, 74.056062 16.66836, 74.051693 16.668031, 74.048367 16.663493, 74.040985 16.656257, 74.03326 16.6431, 74.029312 16.629777, 74.028876 16.628592, 74.068529 16.63158, 74.087454 16.642684, 74.087457 16.642691, 74.091131 16.644841, 74.116741 16.659867, 74.146311 16.706036))",416204_B,C5
"POLYGON ((74.116741 16.659867, 74.091131 16.644841, 74.114724 16.656124, 74.114725 16.656125, 74.115785 16.656773, 74.117527 16.657084, 74.117528 16.657084, 74.119791 16.658517, 74.1481558 16.6742902, 74.16544 16.692188, 74.166116 16.694234, 74.16707 16.697121, 74.166985 16.700656, 74.167886 16.705958, 74.168015 16.710891, 74.166369 16.714044, 74.1721476 16.7392396, 74.1667155 16.7567302, 74.1455579 16.7489222, 74.149108 16.739819, 74.146311 16.706036, 74.116741 16.659867))",416204_D,C7
"POLYGON ((74.080991 16.594799, 74.143079 16.631225, 74.2321774 16.702421, 74.16544 16.692188, 74.1481558 16.6742902, 74.117527 16.657084, 74.115785 16.656773, 74.114724 16.656124, 74.09063 16.644617, 74.087457 16.642691, 74.084126 16.63278, 74.084102 16.632765, 74.083385 16.631258, 74.083037 16.630013, 74.082678 16.628727, 74.08226 16.62723, 74.081792 16.625557, 74.080868 16.622137, 74.079094 16.613986, 74.065189 16.610696, 74.050426 16.61267, 74.038925 16.616289, 74.025971 16.620698, 74.017811 16.598523, 74.01266 16.589649, 74.080991 16.594799))",416001_A,C7
"POLYGON ((74.095373 16.559147, 74.164856 16.599908, 74.2489579 16.7041346, 74.2321774 16.702421, 74.143079 16.631225, 74.080991 16.594799, 74.01266 16.589649, 74.007399 16.580587, 74.00425 16.575162, 74.0539506 16.5521525, 74.095373 16.559147))",416001_B,C9
"POLYGON ((74.164856 16.599908, 74.095373 16.559147, 74.0539506 16.5521525, 74.123898 16.553525, 74.136343 16.554677, 74.156574 16.564193, 74.162865 16.567593, 74.1822239 16.5705115, 74.2489579 16.7041346, 74.164856 16.599908))",416001_C,C11
"POLYGON ((77.068782 20.719598, 77.05033 20.723742, 77.043862 20.723266, 77.026028 20.716355, 77.021221 20.711087, 77.02134 20.711074, 77.022397 20.710968, 77.023604 20.711192, 77.023854 20.711182, 77.021235 20.704464, 77.034176 20.706344, 77.036916 20.707393, 77.068782 20.719598))",444005_A,C1
"POLYGON ((77.108759 20.737291, 77.087879 20.753979, 77.061531 20.759897, 77.054729 20.75804, 77.011745 20.723282, 77.010325 20.723058, 77.008511 20.722095, 77.005156 20.721954, 77.004754 20.721714, 77.004759 20.721357, 77.004447 20.720027, 77.004399 20.719823, 77.004102 20.718557, 77.004049 20.71833, 77.003451 20.715778, 77.004412 20.715492, 77.004967 20.715375, 77.005182 20.715329, 77.005421 20.715279, 77.005895 20.715179, 77.006483 20.715055, 77.007018 20.714934, 77.007308 20.714868, 77.007594 20.714804, 77.009022 20.714478, 77.009129 20.714403, 77.009123 20.713855, 77.009494 20.713844, 77.009605 20.713438, 77.00974 20.712671, 77.00975 20.712562, 77.00992 20.712578, 77.009961 20.712579, 77.010031 20.712373, 77.009762 20.71212, 77.00977 20.711857, 77.010211 20.71058, 77.010708 20.710541, 77.010888 20.710527, 77.011351 20.710491, 77.011818 20.710454, 77.012277 20.710401, 77.012959 20.710263, 77.012832 20.711415, 77.013645 20.711498, 77.014048 20.711518, 77.014112 20.710888, 77.014859 20.710856, 77.015677 20.710828, 77.016898 20.710768, 77.017961 20.710698, 77.018497 20.710663, 77.018659 20.710653, 77.018733 20.710648, 77.018764 20.710646, 77.0189 20.710637, 77.019015 20.710629, 77.019507 20.710597, 77.019727 20.710583, 77.019752 20.710581, 77.019754 20.710581, 77.020008 20.710564, 77.020502 20.710532, 77.020558 20.711026, 77.020666 20.711149, 77.021013 20.71111, 77.021221 20.711087, 77.026028 20.716355, 77.043862 20.723266, 77.05033 20.723742, 77.068782 20.719598, 77.108916 20.734969, 77.108759 20.737291))",444005_B,C3
"POLYGON ((77.087879 20.753979, 77.108759 20.737291, 77.107843 20.750817, 77.08384 20.765986, 77.061531 20.759897, 77.087879 20.753979))",444005_C,C5
"POLYGON ((77.0691 20.719526, 77.068782 20.719598, 77.036916 20.707393, 77.034176 20.706344, 77.030682 20.705836, 77.029501 20.705665, 77.027313 20.705347, 77.026995 20.705301, 77.021235 20.704464, 77.020795 20.70346, 77.022163 20.702938, 77.021055 20.699078, 77.020949 20.697786, 77.018815 20.698175, 77.018592 20.697397, 77.019512 20.696334, 77.019543 20.696323, 77.019564 20.696316, 77.020273 20.696083, 77.021133 20.694678, 77.022463 20.692503, 77.022626 20.692237, 77.023541 20.690977, 77.024193 20.690373, 77.024593 20.689789, 77.025164 20.688957, 77.025449 20.688543, 77.02573 20.688133, 77.026299 20.687304, 77.026879 20.68646, 77.027558 20.68547, 77.028252 20.684486, 77.029233 20.683495, 77.029244 20.683484, 77.029734 20.682989, 77.030529 20.682187, 77.033124 20.681491, 77.036059 20.681529, 77.038104 20.68152, 77.040096 20.681087, 77.041209 20.68058, 77.042123 20.680164, 77.04283 20.679707, 77.042861 20.679687, 77.043115 20.679523, 77.043268 20.679424, 77.043278 20.679418, 77.043375 20.679355, 77.04552 20.6778, 77.045757 20.67604, 77.045772 20.675929, 77.045871 20.675194, 77.046431 20.671043, 77.051645 20.671043, 77.052336 20.671095, 77.052589 20.671114, 77.053496 20.671182, 77.053817 20.671206, 77.054714 20.671273, 77.055529 20.671334, 77.05611 20.671178, 77.056854 20.670978, 77.057472 20.670812, 77.057687 20.670754, 77.058565 20.670518, 77.059772 20.670284, 77.060228 20.669475, 77.05959 20.668268, 77.063848 20.664861, 77.063972 20.66204, 77.064809 20.658546, 77.080445 20.659085, 77.089639 20.673117, 77.091158 20.691116, 77.083776 20.707798, 77.0691 20.719526))",444104_A,C1
"POLYGON ((77.130998 20.699394, 77.121611 20.720617, 77.108916 20.734969, 77.068782 20.719598, 77.0691 20.719526, 77.083776 20.707798, 77.091158 20.691116, 77.089639 20.673117, 77.080445 20.659085, 77.081406 20.659118, 77.120328 20.653675, 77.130998 20.699394))",444104_B,C3
"POLYGON ((77.121611 20.720617, 77.130998 20.699394, 77.120328 20.653675, 77.1642336 20.665718, 77.1595628 20.7227432, 77.1271121 20.743317, 77.107843 20.750817, 77.108916 20.734969, 77.121611 20.720617))",444104_C,C5
"POLYGON ((74.79797 15.355819, 74.796509 15.357023, 74.796371 15.351866, 74.783812 15.348093, 74.769579 15.345159, 74.744654 15.338492, 74.730675 15.351638, 74.729795 15.350645, 74.725428 15.333088, 74.729801 15.315532, 74.74196 15.301805, 74.759254 15.294897, 74.777915 15.296313, 74.793876 15.305745, 74.803659 15.321138, 74.805132 15.339137, 74.79797 15.355819))",581329_A,C1
"POLYGON ((74.84474 15.345176, 74.833428 15.371534, 74.821759 15.385678, 74.820947 15.385082, 74.806677 15.379327, 74.797046 15.377148, 74.796509 15.357023, 74.79797 15.355819, 74.805132 15.339137, 74.803659 15.321138, 74.793876 15.305745, 74.777915 15.296313, 74.759254 15.294897, 74.74196 15.301805, 74.729801 15.315532, 74.725428 15.333088, 74.729795 15.350645, 74.730675 15.351638, 74.730571 15.351735, 74.690784 15.347681, 74.688771 15.346922, 74.68533 15.333077, 74.694083 15.297968, 74.718402 15.270516, 74.752985 15.256702, 74.790299 15.259534, 74.822219 15.278395, 74.841789 15.309179, 74.84474 15.345176))",581329_B,C3
"POLYGON ((74.879913 15.297212, 74.880019 15.2985, 74.877695 15.299191, 74.873682 15.298467, 74.874524 15.300547, 74.875088 15.30152, 74.876971 15.304764, 74.877797 15.307149, 74.878129 15.308758, 74.87836 15.31, 74.878129 15.311024, 74.877791 15.311511, 74.877271 15.312261, 74.87748 15.312882, 74.876837 15.313265, 74.874573 15.315086, 74.876193 15.316617, 74.874433 15.318004, 74.87247 15.31938, 74.868618 15.322091, 74.864777 15.324668, 74.860743 15.327219, 74.859928 15.328134, 74.859772 15.328502, 74.859654 15.328874, 74.859413 15.329329, 74.858726 15.330488, 74.858131 15.331947, 74.868724 15.34408, 74.845379 15.401886, 74.821759 15.385678, 74.833428 15.371534, 74.84474 15.345176, 74.841789 15.309179, 74.822219 15.278395, 74.790299 15.259534, 74.752985 15.256702, 74.718402 15.270516, 74.694083 15.297968, 74.68533 15.333077, 74.688771 15.346922, 74.672291 15.340707, 74.665015 15.338366, 74.696552 15.238545, 74.746718 15.218506, 74.802679 15.222754, 74.850554 15.251042, 74.879913 15.297212))",581329_C,C5
